voltageLevelId;xPosition;yPosition;xLabelPosition;yLabelPosition
TANNIP4;442090;-2111487;437037;-2110707
TARARP3;719319;-2097936;723138;-2099155
TARASP3;492438;-1721798;489136;-1714099
TARASP5;481184;-1730157;486766;-1720429
TARASP6;471026;-1737698;459853;-1740447
TARB5P3;338043;-1781886;343149;-1779547
TARBEP3;349992;-1775486;351116;-1777012
TARN5P6;238143;-1808663;246874;-1808364
TARNOP3;658775;-1933540;655351;-1933630
TARTAP3;281774;-1866933;279560;-1862062
TARTEP3;601941;-2378795;603891;-2378442
TARTIP3;348737;-1953157;348737;-1953157
TASSEP3;880181;-2052059;883715;-2053083
TAULHP3;672776;-1964609;672876;-1966315
TAUPEP3;642041;-2024195;637956;-2023921
TAUPIP4;794952;-2414363;794952;-2414363
TAUTAP3;553535;-1733182;553615;-1735083
TAUTEP4;314294;-2519034;310472;-2516541
TAUTEP7;317519;-2508207;308796;-2499736
TAVAUP6;755591;-2246261;749188;-2240253
TAVELP6;745603;-1831528;755826;-1827453
TAVELP7;730589;-1825729;721313;-1820309
TDBREP6;137748;-2464685;137748;-2464685
TDMU1P7;1001165;-2295794;1001165;-2295794
TDMU2P7;977169;-2290350;977169;-2290350
TDMURP6;172579;-2412368;172579;-2412368
TDNIOP6;365821;-2210430;365821;-2210430
TDRANP6;281288;-2442395;281288;-2442395
TECH5P3;511888;-2400372;513602;-2396633
TEICHP3;508879;-1694872;502906;-1695860
TEIL P3;752301;-1930834;749191;-1933082
TEIL2P3;563869;-2166286;563869;-2166286
TEIL5P3;742994;-1930800;741162;-1931880
TEMP5P6;660845;-2467318;662734;-2463872
TEMP6P2;923482;-1963183;929392;-1964164
TEMPLP3;411546;-1960006;416249;-1957074
TENAYP3;839032;-2068767;838424;-2070815
TENDRP3;810181;-2520723;807946;-2517998
TERGNP3;713476;-2547722;716833;-2547322
TERNEP6;556338;-2440669;557833;-2433043
TERNOP4;596166;-2628082;593920;-2627330
TERR5P3;601030;-1652065;602399;-1646256
TERR6P4;330247;-2524457;333786;-2532913
TERR6P7;341959;-2531610;342937;-2540478
TERRAP3;813784;-1862745;818342;-1861768
TERRAP6;821640;-1867052;827791;-1866489
TERREP3;703502;-2017917;699358;-2014253
TERRIP3;585640;-2507148;585640;-2507148
TERRIP6;642506;-2521303;642779;-2511512
TERRIP7;631950;-2529512;616606;-2538104
TERTRP4;494836;-2316780;494317;-2318558
TESTEP3;248946;-1958301;245310;-1956240
THAIMP4;300826;-2104559;305715;-2101947
THANNP3;964845;-2296806;965483;-2292122
THEILP4;464211;-2366592;471586;-2364348
THEIXP3;179324;-2356404;183980;-2352446
THEIXP6;183761;-2359790;177034;-2349414
THEODP3;959311;-2310093;959390;-2311114
THERAP3;610467;-2544571;611146;-2545813
THEVAP4;376971;-2381027;377236;-2378379
THEZIP3;734991;-1792531;733462;-1793600
THIBAP4;283238;-2223512;284945;-2224779
THIE5P3;659773;-2072636;654791;-2069981
THIERP3;783262;-2615459;788018;-2618331
THIERP6;788769;-2611476;787546;-2616178
THILLP3;904069;-2281484;899990;-2278716
THIMEP4;465706;-2399787;468863;-2402653
THIO6P3;877644;-2466331;875609;-2463462
THIOTP6;398282;-2453783;396569;-2456874
THIOUP3;888830;-2059811;887505;-2061265
THIVIP3;453889;-2088607;457821;-2088995
THONEP3;908296;-2061880;909141;-2063360
THONOP3;926455;-2100384;928551;-2098896
THOR P3;784876;-1838104;788264;-1838237
THORIP4;372481;-2349215;377434;-2350475
THOU P4;294025;-2149344;290534;-2143108
THOUAP4;387018;-2256671;381869;-2255294
THOURP3;656548;-2533675;656455;-2530150
THUESP3;531408;-1657491;531754;-1652694
THUR P6;961896;-2282797;955785;-2278922
THURIP3;545052;-1925090;546242;-1927408
TIGNIP3;814840;-2049790;814588;-2051474
TILL5P4;429239;-2478415;437244;-2477400
TILL5P7;411541;-2472527;396232;-2471790
TILLEP3;741227;-2234087;742192;-2236226
TILLIP6;629554;-2461221;624751;-2461928
TINTEP4;281229;-2421698;284519;-2417942
TIVERP4;543219;-2338917;548433;-2336489
TIVERP6;537256;-2337645;531649;-2337903
TIZEEP4;295476;-2389180;295476;-2389180
TMB  P2;968937;-2061936;974275;-2060220
TOLBIP6;600234;-2426578;600915;-2427834
TOLLEP4;314500;-2565383;310938;-2568628
TOLLEP7;297962;-2575014;293372;-2576323
TOLMEP4;299102;-2550708;293476;-2549844
TONN5P3;408910;-1965851;411738;-1966770
TONNEP3;699258;-2257353;701949;-2258407
TONNEP6;703847;-2249497;702168;-2240598
TORCYP3;781884;-2517665;779534;-2518507
TOU.CP6;497474;-1865519;490825;-1863465
TOULOP3;504774;-1875167;504981;-1870019
TOULUP3;566056;-1955728;562779;-1955974
TOUQUP4;429608;-2521783;427491;-2516621
TOUR5P3;750347;-2359476;752443;-2355162
TOUR6P3;362268;-1784588;367063;-1784197
TOUR7P3;623494;-1871019;625232;-1867515
TOUR9P4;548790;-2318922;543778;-2316898
TOURBP6;387831;-2501557;395561;-2494061
TOURBP7;398824;-2517825;406713;-2523966
TOUREP2;920100;-2043477;920156;-2039031
TOURLP4;323650;-2574488;327250;-2580733
TOURNP3;786672;-1980385;786672;-1980385
TOURRP3;958699;-1767838;958699;-1767838
TOURSP4;481288;-2292261;485898;-2291117
TOURYP4;564044;-2336218;569175;-2334720
TOUSSP3;652789;-2323438;649668;-2319871
TOUVRP4;427273;-2106447;431942;-2103242
TRAISP4;707142;-2624067;708606;-2625441
TRAMEP1;372483;-1707709;368073;-1693536
TRAMEP3;370844;-1717561;365658;-1718027
TRAN5P1;924298;-1795358;924298;-1795358
TRAN5P6;924298;-1795358;924298;-1795358
TRANSP3;942802;-1769165;938836;-1765794
TRANSP6;942926;-1764322;950456;-1767571
TRANSP7;941997;-1784829;936971;-1795072
TRAVAP3;821853;-1878292;824570;-1880840
TRAVEP4;467762;-2074276;463088;-2072741
TREBAP3;601044;-1882563;596631;-1882712
TREFFP3;802957;-2139832;803071;-2142337
TREGUP3;204100;-2448013;198824;-2445139
TREGUP6;207081;-2452908;203429;-2456397
TRELAP4;374883;-2308689;371595;-2305147
TREPOP4;563731;-2604371;563870;-2605908
TRES5P4;283337;-2431958;283831;-2433861
TRESCP3;945597;-1889566;942750;-1888459
TREVAP3;692346;-1987112;695139;-1988099
TREVAP6;680734;-1990453;677718;-1992511
TREVIP4;370665;-2190574;370744;-2185621
TRI.PP6;765649;-1880164;781360;-1864156
TRI.PP7;721673;-1880562;713254;-1875762
TRICAP3;805169;-1900215;805535;-1901653
TRICAP6;777329;-1898058;778059;-1888243
TRIEYP3;815260;-2225235;818807;-2222498
TRIGNP3;219626;-2318351;215991;-2315602
TRINGP4;570558;-2623641;568019;-2622950
TRINIP3;889185;-1930178;892126;-1929313
TRINQP3;750027;-1773072;752594;-1770728
TRIT5P6;747850;-2619949;750642;-2621973
TRITHP6;758384;-2616140;761277;-2618770
TRO.EP3;772200;-2345363;768745;-2345898
TROUIP3;576065;-1680260;578806;-1679064
TRUCHP3;1008215;-2408453;1010133;-2410392
TRUELP3;631568;-1913500;631959;-1909675
TUCOYP1;289555;-1722353;289555;-1722353
TUCOYP5;290055;-1722353;285920;-1720772
TUCQUP3;839244;-2471271;840557;-2473412
TUILIP3;426915;-1993840;432171;-1989818
TUILIP6;413117;-1993895;420731;-1996917
TULLEP4;516807;-2053600;519607;-2048078
TUNNEP6;593764;-2625177;594896;-2617325
TUPIGP1;706466;-2565999;706466;-2565999
TUPIGP3;706966;-2565999;706966;-2565999
TUQUEP4;491038;-2083224;486328;-2078757
TURGOP6;631378;-2432430;628586;-2425105
U.MONP3;643214;-2533961;643214;-2533961
UGINEP2;922495;-2052024;922387;-2053645
UGINEP6;919339;-2047973;926548;-2049153
ULISSP6;536916;-2384218;536916;-2384218
UNET P3;423506;-1976455;419816;-1970588
UNIONP3;493817;-1862311;498007;-1858471
URCURP3;225702;-1818701;218068;-1815585
USIN6P4;629839;-2690414;633042;-2690236
USSATP3;501042;-1715474;497187;-1716793
USSELP4;549133;-2069270;546324;-2070835
USSONP3;516914;-1692986;513076;-1693102
USTULP1;856944;-1891874;856944;-1891874
USTULP3;856944;-1891874;856984;-1893451
UZEL P3;196696;-2426654;201295;-2424834
UZES P3;710458;-1840852;713028;-1841740
V.AGEP3;432706;-1939933;437714;-1940795
V.ALLP3;665567;-2148132;670259;-2146846
V.AUBP4;784096;-2364793;784096;-2364793
V.AVRP4;428695;-2444332;424356;-2445796
V.BACP3;497879;-2390727;497879;-2390727
V.BARP3;824888;-2339211;828866;-2340406
V.BELP6;634437;-2467275;636764;-2468585
V.BENP4;575970;-2083402;575970;-2083402
V.BIGP3;338315;-1790228;343308;-1787537
V.BLAP3;312340;-2034392;307653;-2035304
V.BOUP4;454898;-2312142;450163;-2311525
V.BREP4;488595;-2286013;488916;-2287948
V.CO5P3;544962;-1660645;539775;-1660736
V.CONP3;740178;-2597909;742466;-2599345
V.CORP1;574766;-1729853;574766;-1729853
V.CORP3;575266;-1729853;571207;-1727475
V.COTP3;682065;-2526324;680955;-2527014
V.ETIP3;855156;-2368687;851449;-2367622
V.FEZP3;382014;-1865479;377664;-1861212
V.GEOP3;656163;-2366135;653705;-2369262
V.GEOP6;660478;-2369071;664544;-2371775
V.GRAP4;519857;-2128669;514961;-2128190
V.ILEP6;258250;-2236900;258250;-2236900
V.ISEP1;963256;-2016093;963256;-2016093
V.ISEP3;963756;-2016093;967847;-2016290
V.JUHP4;400531;-2391561;403437;-2393015
V.LANP3;821670;-1980276;820646;-1975283
V.LOTP3;432594;-1958308;437606;-1953978
V.MANP3;879587;-2253499;883197;-2251771
V.MARP4;593106;-2604057;593123;-2601499
V.MO5P3;845072;-2499947;845154;-2500967
V.MONP4;498355;-2276694;498378;-2272798
V.MOUP6;897244;-1960209;894709;-1962552
V.MOYP4;784096;-2364793;784096;-2364793
V.PAUP3;626907;-2525917;630405;-2526573
V.PORP6;863826;-1734773;856153;-1731740
V.PREP1;938417;-2339215;937529;-2341483
V.PREP3;926855;-2341216;926937;-2342236
V.REUP4;486109;-2481418;486109;-2481418
V.ROMP3;993816;-2329404;997286;-2330582
V.ROUP3;528718;-1944554;524748;-1943050
V.SEPP6;661101;-2527506;666622;-2526312
V.SEVP4;350873;-2231111;346559;-2232345
V.SEVP6;356190;-2230812;363430;-2227942
V.THOP3;928742;-2003821;928742;-2003821
V.VOIP4;564009;-2636290;561531;-2635332
V.YONP3;710121;-2321477;707964;-2319562
VAILLP3;626667;-2280686;622188;-2279081
VAIR6P6;708585;-2471757;718219;-2473657
VAIREP6;707317;-2466593;707317;-2466593
VAISEP6;724798;-2063237;717751;-2059350
VAISOP3;842941;-1897786;845577;-1896902
VAL  P3;922143;-1748394;925703;-1745882
VALABP1;936008;-1856194;936008;-1856194
VALABP3;936468;-1861626;939075;-1860541
VALABP5;936508;-1856194;940884;-1855089
VALAUP3;838056;-1908934;833512;-1906207
VALBOP3;992157;-1787220;995007;-1786459
VALCAP4;325358;-2550891;329885;-2549645
VALDAP3;887374;-2178467;888194;-2173473
VALDEP6;957613;-1814036;957613;-1814036
VALDIP1;443394;-2183789;436900;-2181562
VALDIP4;467196;-2194431;471590;-2195576
VALDIP6;459107;-2196268;444829;-2194386
VALDIP7;460988;-2176904;472577;-2169670
VALDUP3;811736;-2293602;814582;-2293166
VALE6P3;920105;-2240384;918132;-2241898
VALE7P3;416603;-1760047;420421;-1761896
VALE8P3;781391;-1958968;780036;-1953848
VALE8P6;776670;-1962266;779677;-1965744
VALE9P4;543439;-2225303;539665;-2222055
VALENP6;772310;-2604713;768538;-2596596
VALESP3;637690;-2533400;643913;-2534340
VALESP6;643259;-2538803;642156;-2544972
VALGRP3;536131;-1793514;532690;-1796615
VALI5P3;760134;-1792139;757722;-1792550
VALINP4;273957;-2134411;270490;-2136121
VALL5P4;491648;-2291349;490068;-2294155
VALL6P4;310920;-2295707;309647;-2297396
VALL7P3;557853;-2165328;557853;-2165328
VALL9P4;399957;-2095550;396703;-2092216
VALLEP4;446062;-2518556;451524;-2523938
VALLIP1;866523;-2049657;866523;-2049657
VALLIP3;867023;-2049657;869187;-2050639
VALLOP6;971858;-2089537;957641;-2091514
VALMYP3;678706;-2408575;675641;-2406473
VALS P3;718500;-1940467;715280;-1941423
VALTIP4;418596;-2468868;418596;-2468868
VANDIP3;843783;-2410874;844303;-2412744
VANDIP6;867823;-2416318;862951;-2420696
VANELP1;783594;-2003614;783594;-2003614
VANELP3;784094;-2003614;786172;-2005119
VANNEP3;170782;-2341220;167894;-2337780
VANVEP3;527891;-2405885;525499;-2407389
VARANP3;927531;-2379143;924855;-2378089
VARE5P4;551079;-2231583;556977;-2230304
VARE5P6;553529;-2226273;559816;-2228214
VARENP3;742532;-2174365;742614;-2175385
VARETP4;445965;-2528821;442821;-2529267
VAROIP6;925698;-2191958;925698;-2191958
VARS P3;960536;-1913302;963896;-1912370
VASTOP4;387814;-2445233;390835;-2445886
VAUB6P3;900389;-1729226;900389;-1729226
VAUBAP4;659359;-2648979;662044;-2647828
VAUDRP4;486609;-2481418;491230;-2480079
VAUFRH1;902045;-2254229;902045;-2254229
VAUFRP3;898490;-2251373;894639;-2251208
VAUG5P1;750816;-2014383;750816;-2014383
VAUG5P3;750816;-2014383;748002;-2016304
VAUGOP4;273414;-2175973;269264;-2172964
VAUGRP3;741752;-2003222;737721;-2003700
VAUJAP1;822833;-1962449;818440;-1955591
VAUJAP7;828250;-1954115;831835;-1944035
VAUPAP4;539536;-2542524;544818;-2544811
VAUPAP6;548386;-2536408;533979;-2539225
VAUPAP7;544176;-2549043;550706;-2552741
VAUVEP3;702300;-1770775;704315;-1771681
VAUVIP3;634824;-2570646;635351;-2572091
VAUX P4;278258;-2110318;274012;-2106827
VAYNEP3;771496;-1799441;768869;-1798514
VAYREP3;310914;-1970865;310914;-1970865
VEAUCP3;678925;-2038966;676281;-2040412
VECQUP4;611286;-2610270;610717;-2607749
VEDENP3;773370;-1855364;776775;-1853380
VELARP3;782382;-2275248;782171;-2277073
VEN.PP2;925043;-2041308;921415;-2033975
VEN.PP6;930755;-2046531;938203;-2045728
VENARP3;777709;-2295436;779258;-2297704
VENCEP3;971805;-1807481;971059;-1804648
VENDAP3;699622;-1809914;702066;-1811501
VENDEP3;706896;-1985685;707405;-1986985
VENDIP6;654455;-2619089;649495;-2611689
VENDOP4;505854;-2315562;511159;-2314236
VENESP4;593634;-2190412;598274;-2190801
VENISP3;766410;-2055247;769526;-2049306
VENISP6;757179;-2051752;756210;-2055004
VENIZP3;702837;-2531820;702837;-2531820
VENT5P3;945018;-1896726;945018;-1896726
VENTAP3;945518;-1896726;948377;-1898780
VENTHP1;924043;-2041308;924043;-2041308
VENTHP2;924543;-2041308;924543;-2041308
VERCHP3;792875;-2041979;792875;-2041979
VERDIP4;567100;-2238220;564406;-2240121
VERDUP3;798912;-2487344;800956;-2485642
VERFEP1;509434;-1897145;505109;-1896664
VERFEP3;526695;-1881384;530733;-1882053
VERFEP6;508879;-1887177;497695;-1889053
VERFEP7;504974;-1901914;508015;-1910076
VERGEP7;526775;-2272604;521603;-2277830
VERINP6;497523;-2415327;503135;-2412326
VERLHP3;487168;-1933301;480728;-1939035
VERLHP6;479396;-1936414;480696;-1924920
VERN P4;287268;-2381669;286803;-2378316
VERN7P3;888633;-1974939;892854;-1974771
VERN8P3;653314;-2089943;655417;-2091405
VERN9P3;737396;-1987972;733315;-1987525
VERNAP3;920303;-2012519;920303;-2012519
VERPIP3;824311;-2029454;822673;-2024897
VERQUP4;617808;-2620951;617855;-2618238
VERR5P1;912499;-1774507;912499;-1774507
VERR5P6;912999;-1774507;912814;-1777104
VERREP3;792077;-2282645;793487;-2284503
VERRIP3;500421;-2414972;498535;-2416200
VERSAP3;527688;-2442094;524873;-2441941
VERSAP6;509523;-2396807;515272;-2394794
VERSIP3;702756;-1967019;706762;-1965861
VERTEP6;670003;-2645080;664898;-2638798
VERTOP4;317894;-2274458;318592;-2270658
VERTOP6;315896;-2280175;311204;-2285621
VERTUP4;757379;-2435425;760477;-2434818
VESAIP3;848097;-2322565;844401;-2321250
VESLEP6;777321;-2475205;784493;-2481918
VESLEP7;797098;-2475546;794063;-2481632
VESOUP3;872671;-2239930;876648;-2237625
VESTRP3;706888;-1788269;705100;-1789647
VEXINP3;523552;-2480977;522892;-2477943
VEYNEP3;955957;-1896765;958803;-1895923
VEYTIP4;512202;-2083065;516546;-2080968
VEZILP6;753622;-2509614;758804;-2511964
VIAS P3;639950;-1762778;645747;-1758876
VIBRAP4;484498;-2346171;489330;-2346360
VICHYP3;655885;-2121908;657433;-2123617
VICLAP1;964412;-2026349;964412;-2026349
VICLAP3;964912;-2026349;961981;-2028153
VICOGP6;603484;-2611142;604841;-2612498
VIDAUP3;947788;-1766686;947511;-1763816
VIELMP1;794469;-2229092;794469;-2229092
VIELMP3;786223;-2269009;788959;-2267955
VIELMP6;778828;-2271837;774868;-2280509
VIELMP7;806066;-2238601;816365;-2232067
VIERZP4;584171;-2240734;584285;-2242869
VIEVRP4;450406;-2484358;450406;-2484358
VIGNEP6;680779;-2276809;680779;-2276809
VIGNYP3;515627;-2475404;518274;-2474881
VIGUIP3;512783;-1772579;509001;-1770992
VIGY P6;893596;-2481427;906258;-2483321
VIGY P7;886709;-2495532;903041;-2506577
VIMOUP4;399327;-2450424;403355;-2453772
VINAYP3;806148;-2004386;810754;-2003229
VINC5P6;706324;-2420986;714663;-2419880
VINCEP1;893755;-2313663;901073;-2308308
VINCEP3;888599;-2317511;896098;-2320171
VINCEP5;884380;-2313713;879356;-2312521
VINCEP6;885464;-2327946;876022;-2326627
VINCEP7;913756;-2306875;923046;-2309915
VINEUP4;524655;-2286322;524041;-2282848
VINGEP3;820798;-2229535;820798;-2229535
VINONP3;845645;-1884642;845582;-1885911
VINS P3;943400;-1744799;938328;-1746167
VINS P6;945769;-1750817;954643;-1749438
VINTRP3;566458;-1839618;567669;-1833514
VIOLEP3;361769;-1793036;366549;-1790752
VION P4;397653;-2337505;400529;-2338857
VIRADP3;697720;-1865907;692655;-1861355
VIRADP6;698936;-1858728;692032;-1864342
VIRE P4;345767;-2458851;350670;-2458699
VIREUP3;796814;-2555048;796724;-2556689
VIRIAP3;785455;-2119907;781255;-2116542
VIT.NP6;681847;-2413820;677146;-2405727
VITR5P3;675697;-2396370;675697;-2396370
VITREP4;330808;-2398681;326992;-2399926
VITROP3;825400;-1748342;827880;-1745738
VITTEP3;871008;-2320738;862861;-2317988
VITTEP6;872483;-2312278;864781;-2310540
VIVI5P3;799550;-1924619;801050;-1925312
VIZILP3;867507;-1976542;865439;-1977663
VLAR5P3;609017;-2370014;604308;-2371251
VLARDP2;932683;-2045135;934822;-2043232
VLARGP3;906003;-1977322;906003;-1977322
VLAROP7;980208;-1982470;987111;-1984038
VLARSP3;742490;-2153081;743569;-2154020
VLECHP7;678278;-2325275;682503;-2327133
VLEDIP4;325094;-2498637;325871;-2492976
VLEF5P3;595384;-2169136;593774;-2170514
VLEFRP3;748344;-2096973;744659;-2097929
VLEGAP4;404923;-2125701;404923;-2125701
VLEGUP3;853782;-2278263;852219;-2273168
VLEJUP1;536167;-2350351;532809;-2343481
VLEJUP4;514086;-2383018;513438;-2385161
VLEJUP6;527385;-2379292;511544;-2379813
VLEJUP7;541725;-2363508;547584;-2365931
VLEMAP1;637405;-2314480;637405;-2314480
VLEMAP4;632814;-2318120;635855;-2318860
VLEMAP6;637950;-2312393;644758;-2305899
VLEMEP4;554651;-2211868;559821;-2210680
VLEMUP3;522265;-1898384;525031;-1898738
VLENOP3;714973;-2430458;716241;-2426461
VLERAP6;502779;-2369148;507515;-2369675
VLERBP4;511838;-2295027;505055;-2296105
VLERBP7;507265;-2288703;497097;-2287778
VLEREP3;676863;-2091044;673535;-2091959
VLERSP3;601144;-2374087;601161;-2375139
VLETTP3;800393;-2515848;797990;-2513286
VLEVAP1;720121;-2468730;720099;-2470265
VLEVAP3;709921;-2446051;713212;-2446403
VLEVAP6;706049;-2461430;698409;-2464928
VLEVAP7;732447;-2464608;744462;-2456958
VNEREP3;895560;-2062136;899489;-2063896
VNES P4;521972;-2161601;515701;-2164333
VNOL P3;681311;-2249228;684290;-2251243
VNOL P6;671435;-2243894;677797;-2238800
VNOTAP1;961183;-1993254;961183;-1993254
VNOTAP3;961683;-1993254;966639;-1989474
VOGEHP1;1059010;-2315605;1073135;-2314272
VOGEHP6;1046784;-2312925;1049013;-2303111
VOGELP3;1003018;-2319083;999868;-2324374
VOGELP6;1016495;-2317720;1004247;-2311069
VOID P3;834628;-2366229;838366;-2363079
VOID P6;844091;-2359520;842114;-2363882
VOINGP3;606468;-2080285;604951;-2081752
VOIROP3;840248;-2008900;844741;-2006252
VOLVIP3;618835;-2102992;618864;-2103800
VOLVIP6;627456;-2100677;621100;-2091564
VOLVOP3;686160;-2041652;682574;-2044183
VOLVOP6;677201;-2042249;672745;-2044037
VONNAP3;764229;-2144647;764229;-2144647
VOREPP3;825669;-1993147;827081;-1994746
VOSNEP3;722119;-2257109;719952;-2258849
VOUGLP1;823424;-2144196;823424;-2144196
VOUGLP3;822051;-2134679;826584;-2128583
VOUGLP6;827155;-2144359;833887;-2152460
VOUGYP3;942387;-2070944;940910;-2073880
VOUJEP3;936776;-2253523;934470;-2254563
VOULTP3;807118;-1944007;810022;-1943078
VOULZP6;658725;-2360936;667194;-2358220
VOUZIP3;797716;-2480298;796397;-2481698
VOUZOP4;550414;-2269495;550884;-2265745
VOVESP4;539808;-2342967;535421;-2340974
VUARCP3;933879;-2119835;933879;-2119835
WADONP3;794538;-2500924;794620;-2501945
WAGE P3;609967;-2544571;609967;-2544571
WALDIP3;996315;-2252347;992824;-2253937
WANTZP3;1047181;-2400795;1050560;-2399473
WARANP6;629641;-2702594;622084;-2707983
WARANP7;615802;-2689946;600609;-2682908
WARHEP4;605214;-2675492;606374;-2672785
WASSEP3;968208;-2393556;964206;-2394209
WATTIP4;667949;-2626912;670151;-2627992
WATTRP6;710876;-2653947;710467;-2656807
WEPPEP6;656216;-2656843;663967;-2648344
WEPPEP7;659340;-2670093;664581;-2673481
WESTHP6;661537;-2681969;670564;-2681193
WOESTP6;606320;-2662823;604218;-2655909
XEUILP3;889546;-2367090;889367;-2368513
Y.EVEP4;442965;-2355968;442761;-2358024
YAINVP4;502000;-2534825;506797;-2533849
YAINVP6;500015;-2539351;503874;-2541750
YDES P4;580644;-2083859;585450;-2082126
YENNEP3;845285;-2051448;845285;-2051448
YQUELP4;312522;-2492417;307906;-2490636
YSSINP3;695957;-1967002;698083;-1968178
YVE.OP1;488044;-2393825;488244;-2394957
YVE.OP6;488192;-2399414;478978;-2396601
YVE.OP7;479579;-2393694;470646;-2383719
YVETOP4;489618;-2539375;489584;-2540862
YZEURP3;654429;-2168042;651782;-2169119
Z.ACE 6;-15225;-1809305;-15225;-1809305
Z.AND 7;878686;-2668758;878686;-2668758
Z.AYA 6;-41897;-1799055;-41897;-1799055
Z.BAB 6;6706;-1784856;6706;-1784856
Z.BAS 6;874970;-2536657;874970;-2536657
Z.BRU 7;1236777;-2394533;1236777;-2394533
Z.DRO 7;845940;-2668432;845940;-2668432
Z.EEK 7;719601;-2705874;719601;-2705874
Z.ENS 6;1008510;-2508823;1008510;-2508823
Z.ESC 6;305070;-1663020;305070;-1663020
Z.GUE 6;35859;-1700978;35859;-1700978
Z.GUR 6;1111721;-2272092;1111721;-2272092
Z.HOU 6;886527;-2576778;886527;-2576778
Z.KAL 7;807470;-2677953;807470;-2677953
Z.KUP 6;1187092;-2359594;1187092;-2359594
Z.LAM 7;1147307;-2496745;1147307;-2496745
Z.LAU 6;1059116;-2215945;1059116;-2215945
Z.LIL 7;791204;-2700504;791204;-2700504
Z.MAR 6;874470;-2536657;874470;-2536657
Z.P26 6;871313;-2532454;871313;-2532454
Z.PAF 7;1028563;-2667270;1028563;-2667270
Z.PUL 7;1261624;-2324261;1261624;-2324261
Z.ROD 7;765883;-2670600;765883;-2670600
Z.SAN 6;10729;-1811562;10729;-1811562
Z.SES 6;331482;-1654030;331482;-1654030
Z.TER 7;831337;-2640084;831337;-2640084
Z.TUD 7;-39064;-1799055;-39064;-1799055
Z.VER 7;797974;-2693833;797974;-2693833
Z.VEY 7;977960;-2134490;977960;-2134490
Z.VLI 7;1187285;-2308155;1187285;-2308155
Z.WIM 6;1074028;-2159622;1074028;-2159622
ZA.LIP3;810850;-1903399;810850;-1903399
ZAGE P4;519594;-2138005;519594;-2138005
ZAIG5P2;894590;-2005573;894590;-2005573
ZAIG6P3;630529;-2119643;630529;-2119643
ZALL5P4;570034;-2226936;570034;-2226936
ZALL7P6;921683;-2088838;921683;-2088838
ZALLAP4;441664;-2320103;441664;-2320103
ZALRAP3;596535;-1891691;596535;-1891691
ZAMECP3;570834;-2545306;570834;-2545306
ZAMIGP6;450267;-2366291;450267;-2366291
ZAMPEP3;748250;-2103587;748250;-2103587
ZANCEP3;656289;-1966832;656289;-1966832
ZANDRP2;903152;-2002875;903152;-2002875
ZARCOP3;625000;-1976797;625000;-1976797
ZARGOP6;590154;-2600837;590154;-2600837
ZARLOP3;401200;-1737354;401200;-1737354
ZARNOP4;302293;-2131599;302293;-2131599
ZARQ5P4;604777;-2663033;604777;-2663033
ZARQUP4;602550;-2653453;602550;-2653453
ZARR5P3;252566;-1859866;252566;-1859866
ZARROP3;718629;-2178673;718629;-2178673
ZARTEP4;560681;-2327952;560681;-2327952
ZARVAP2;902003;-1977406;902003;-1977406
ZASTIP4;361327;-2381254;361327;-2381254
ZAUB7P3;841345;-2484017;841345;-2484017
ZAUBEP3;773998;-1802794;773998;-1802794
ZAUBRP4;384230;-2102262;384230;-2102262
ZAUCUP5;288431;-1751737;288431;-1751737
ZAUMAP4;565868;-2574561;565868;-2574561
ZAURIP3;384924;-2004279;384924;-1999135
ZAVEIP3;520987;-1667844;520987;-1667844
ZAVR5P6;703686;-2436928;703686;-2436928
ZAVROP6;700744;-2447056;700744;-2447056
ZB.COP3;835382;-2041053;835382;-2041053
ZB.FRP6;645394;-2498691;645394;-2498691
ZB.HAP6;853521;-2465596;853521;-2465596
ZB.L5P3;323715;-1850489;323715;-1850489
ZB.LAP3;731821;-2142757;731821;-2142757
ZB.MAP3;952681;-2032796;952681;-2032796
ZB.MEP6;644884;-2550666;644884;-2550666
ZB.PLP4;574972;-2616056;574972;-2616056
ZB.PRP4;545314;-2337083;545314;-2337083
ZB.VAP6;743555;-1952539;743555;-1952539
ZBACCP4;323155;-2563434;323155;-2563434
ZBAIGP3;260108;-1838373;260108;-1838373
ZBAR5P3;375704;-1742195;371563;-1738180
ZBAR7P4;338691;-2429415;338691;-2429415
ZBARMP4;554820;-2345831;554820;-2345831
ZBARPP6;281024;-1936915;281024;-1936915
ZBARTP3;345809;-1738649;349581;-1738649
ZBAS7P3;914138;-1785956;914138;-1785956
ZBASIP3;776854;-2427274;776854;-2427274
ZBASSP3;296554;-2014144;296554;-2014144
ZBASTP6;260896;-2281998;260896;-2281998
ZBATOP3;880874;-1974747;880874;-1974747
ZBEFFP3;637902;-2242369;637902;-2242369
ZBEN5P3;889168;-2012871;889168;-2012871
ZBENAP4;422377;-2364178;422377;-2364178
ZBENYP3;798391;-2139990;798391;-2139990
ZBER5P3;407029;-1996885;407029;-1996885
ZBER7P3;662911;-2394969;662911;-2394969
ZBERCP6;644139;-2628871;644139;-2628871
ZBERGP3;406765;-2009922;406765;-2009922
ZBET5P3;832632;-2069235;832632;-2069235
ZBETHP3;679117;-2510061;679117;-2510061
ZBETJP3;406734;-1973283;406734;-1973283
ZBETTP3;830820;-2078452;830820;-2078452
ZBEU5P6;637327;-2616497;637327;-2616497
ZBEY5P3;354420;-1739015;354420;-1739015
